지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
서울 종로구,도시대기,111123,종로구,2024010101,0.0031,1.21,0.0022,0.0425,29,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010102,0.0032,1.16,0.002,0.0393,24,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010103,0.003,1,0.0022,0.0359,23,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010104,0.0029,0.98,0.0021,0.0355,23,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010105,0.0031,1.02,0.002,0.0371,25,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010106,0.0031,1.02,0.0022,0.0372,26,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010107,0.0031,0.88,0.002,0.0334,21,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010108,0.0031,0.97,0.0021,0.0341,19,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010109,0.0027,0.79,0.0037,0.0316,16,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010110,0.0031,0.73,0.0088,0.0263,18,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010111,0.0036,0.7,0.0129,0.0246,21,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010112,0.0036,0.6,0.0217,0.0194,20,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010113,0.0038,0.62,0.0241,0.0212,26,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010114,0.0037,0.52,0.0299,0.0163,22,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010115,0.0039,0.51,0.0304,0.0166,23,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010116,0.0035,0.51,0.0276,0.02,21,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010117,0.0034,0.48,0.0314,0.0174,19,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010118,0.0032,0.6,0.0256,0.022,20,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010119,0.0037,0.66,0.0286,0.0218,,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010120,0.0039,0.7,0.021,0.0281,20,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010121,0.0034,0.7,0.0196,0.0287,25,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010122,0.0029,0.65,0.0235,0.0235,26,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010123,0.0032,0.61,0.0265,0.0183,30,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010124,0.0031,0.64,0.0286,0.0167,36,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010201,0.0032,0.65,0.0286,0.0163,41,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010202,0.0031,0.68,0.0248,0.0175,44,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010203,0.003,0.6,0.0321,0.0116,47,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010204,0.0028,0.61,0.0326,0.0106,48,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010205,0.0029,0.63,0.0267,0.0157,53,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010206,0.0027,0.67,0.0208,0.0202,60,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010207,0.0027,0.63,0.0203,0.0217,50,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010208,0.0028,0.62,0.021,0.0228,48,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010209,0.0026,0.58,0.0253,0.0202,48,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010210,0.003,0.58,0.0224,0.023,45,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010211,0.0028,0.54,0.0251,0.0215,48,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010212,0.0029,0.55,0.0268,0.0201,42,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010213,0.0029,0.52,0.0238,0.023,45,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010214,0.0029,0.44,0.0289,0.0185,39,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010215,0.0026,0.41,0.031,0.0171,31,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010216,0.0025,0.44,0.0348,0.0129,23,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010217,0.0025,0.47,0.0335,0.0149,32,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010218,0.0027,0.51,0.0285,0.0196,40,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010219,0.0024,0.56,0.0178,0.0296,42,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010220,0.0027,0.54,0.0192,0.0263,38,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010221,0.0026,0.45,0.0232,0.0213,37,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010222,0.0026,0.44,0.0232,0.0204,32,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010223,0.0024,0.4,0.0268,0.0173,31,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010224,0.0026,0.4,0.0269,0.0182,27,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010301,0.0024,0.39,0.0303,0.0148,29,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010302,0.0024,0.38,0.0308,0.0138,27,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010303,0.0026,0.38,0.033,0.0121,29,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010304,0.0024,0.35,0.0356,0.0106,27,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010305,0.0025,0.38,0.0365,0.0111,31,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010306,0.0025,0.41,0.0298,0.0155,32,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010307,0.0026,0.47,0.0228,0.0224,34,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010308,0.0025,0.51,0.017,0.0289,36,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010309,0.0025,0.55,0.0185,0.0278,43,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010310,0.0027,0.58,0.0145,0.0314,45,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010311,0.0029,0.65,0.0128,0.0342,45,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010312,0.003,0.68,0.0085,0.0392,46,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010313,0.0033,0.72,0.0078,0.042,65,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010314,0.0034,0.69,0.0134,0.0374,73,54,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010315,0.0028,0.68,0.0176,0.0313,61,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010316,0.0027,0.59,0.0229,0.023,35,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010317,0.003,0.51,0.0316,0.0152,41,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010318,0.0027,0.56,0.0223,0.0216,43,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010319,0.0029,0.65,0.0177,0.026,46,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010320,0.0028,0.68,0.0188,0.0268,48,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010321,0.0029,0.65,0.0252,0.0223,48,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010322,0.0034,0.66,0.0341,0.0158,50,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010323,0.003,0.66,0.031,0.0173,57,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010324,0.0031,0.61,0.0349,0.013,57,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010401,0.0029,0.65,0.0325,0.015,59,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010402,0.0028,0.62,0.0328,0.0139,56,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010403,0.0028,0.59,0.0338,0.0132,55,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010404,0.003,0.56,0.0329,0.0146,50,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010405,0.0028,0.7,0.0133,0.033,49,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010406,0.0029,0.78,0.006,0.0405,52,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010407,0.0027,0.81,0.0078,0.0371,56,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010408,0.0027,0.89,0.0027,0.0446,55,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010409,0.003,0.99,0.0028,0.0477,58,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010410,0.0035,1.02,0.0038,0.0486,61,45,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010411,0.0038,1.02,0.0042,0.047,70,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010412,0.0038,0.95,0.0058,0.0455,68,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010413,0.004,0.89,0.0079,0.0434,69,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010414,0.004,0.74,0.0122,0.0392,61,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010415,0.0039,0.7,0.0136,0.0369,59,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010416,0.0041,0.72,0.0139,0.038,56,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010417,0.004,0.64,0.0206,0.031,53,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010418,0.0035,0.56,0.0244,0.026,48,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010419,0.0036,0.62,0.0202,0.0299,46,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010420,0.0037,0.65,0.0156,0.034,49,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010421,0.0038,0.67,0.0136,0.0361,53,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010422,0.0037,0.67,0.016,0.0328,53,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010423,0.0033,0.69,0.012,0.0358,53,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010424,0.0033,0.73,0.0052,0.0416,53,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010501,0.0033,0.81,0.004,0.0426,54,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010502,0.0032,0.76,0.0029,0.0453,53,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010503,0.0033,0.85,0.0033,0.0478,54,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010504,0.0035,0.87,0.0025,0.0485,54,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010505,0.0035,0.87,0.0029,0.0466,55,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010506,0.0036,0.95,0.0032,0.0459,53,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010507,0.0037,0.94,0.0027,0.0499,53,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010508,0.0034,0.72,0.0095,0.0435,58,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010509,0.0035,0.79,0.0072,0.0461,73,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010510,0.0039,0.92,0.0075,0.0475,81,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010511,0.0041,0.92,0.0149,0.041,102,64,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010512,0.0039,0.86,0.0231,0.032,109,71,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010513,0.0044,0.8,0.0376,0.0214,123,82,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010514,0.0044,0.75,0.0433,0.0199,119,77,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010515,0.0042,0.71,0.0429,0.0206,103,66,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010516,0.004,0.75,0.0402,0.0246,97,66,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010517,0.0038,0.79,0.0378,0.0258,115,80,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010518,0.0038,0.87,0.0332,0.0315,116,81,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010519,0.0034,0.95,0.0333,0.0309,125,89,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010520,0.0035,1,0.0309,0.0307,129,94,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010521,0.0035,0.92,0.0298,0.0294,129,91,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010522,0.0032,0.77,0.0276,0.0263,100,65,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010523,0.0031,0.66,0.0264,0.0234,79,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010524,0.0029,0.64,0.0221,0.0245,67,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010601,0.0028,0.69,0.0213,0.0231,69,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010602,0.0028,0.62,0.0224,0.0199,60,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010603,0.0027,0.59,0.0237,0.0169,53,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010604,0.0025,0.55,0.0229,0.0169,44,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010605,0.0024,0.44,0.0268,0.0134,29,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010606,0.0024,0.37,0.0299,0.0108,18,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010607,0.0025,0.36,0.028,0.0127,13,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010608,0.0024,0.38,0.0266,0.0145,12,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010609,0.0027,0.39,0.0261,0.0149,12,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010610,0.003,0.39,0.0289,0.0125,12,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010611,0.0031,0.4,0.0295,0.0135,15,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010612,0.0033,0.4,0.0287,0.0152,15,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010613,0.0032,0.38,0.0308,0.0132,19,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010614,0.0036,0.39,0.0289,0.0162,17,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010615,0.0036,0.33,0.0357,0.0108,15,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010616,0.0033,0.34,0.0338,0.0129,14,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010617,0.0036,0.36,0.0307,0.0172,22,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010618,0.0039,0.42,0.0312,0.018,20,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010619,0.0031,0.42,0.0342,0.0147,23,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010620,0.0027,0.41,0.0304,0.0157,24,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010621,0.0025,0.49,0.0237,0.0209,19,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010622,0.0025,0.49,0.0242,0.0194,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010623,0.0025,0.45,0.0305,0.0125,19,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010624,0.0024,0.47,0.0308,0.0109,24,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010701,0.0025,0.53,0.0299,0.0119,28,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010702,0.0025,0.5,0.0324,0.0091,30,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010703,0.0026,0.48,0.0331,0.0086,31,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010704,0.0025,0.56,0.0311,0.009,33,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010705,0.0026,0.57,0.0282,0.0104,36,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010706,0.0025,0.62,0.0251,0.0116,38,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010707,0.0027,0.58,0.0235,0.011,41,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010708,0.0025,0.6,0.0194,0.0143,40,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010709,0.0027,0.55,0.0203,0.0146,33,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010710,0.0031,0.41,0.0278,0.0088,26,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010711,0.0032,0.37,0.0308,0.0073,21,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010712,0.003,0.34,0.0329,0.0071,22,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010713,0.003,0.34,0.0337,0.0071,22,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010714,0.0025,0.33,0.0352,0.0065,17,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010715,0.0027,0.34,0.0343,0.007,17,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010716,0.0026,0.34,0.0336,0.0073,13,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010717,0.0024,0.32,0.0321,0.008,12,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010718,0.0023,0.34,0.0304,0.0088,14,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010719,0.0024,0.38,0.0267,0.0108,12,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010720,0.0024,0.37,0.0255,0.0104,12,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010721,0.0026,0.39,0.0257,0.0092,16,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010722,0.0026,0.4,0.0257,0.0083,16,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010723,0.0023,0.42,0.0245,0.0088,19,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010724,0.0024,0.43,0.0244,0.0089,18,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010801,0.0024,0.43,0.0247,0.0084,17,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010802,0.0025,0.43,0.0238,0.0089,20,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010803,0.0023,0.45,0.0217,0.0107,18,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010804,0.0023,0.46,0.018,0.014,18,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010805,0.0025,0.47,0.0176,0.0163,20,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010806,0.0026,0.5,0.0171,0.0169,19,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010807,0.0024,0.51,0.0101,0.0228,19,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010808,0.0025,0.53,0.0081,0.0267,19,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010809,0.0028,0.58,0.0072,0.029,20,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010810,0.003,0.7,0.009,0.0278,24,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010811,0.0032,0.73,0.0119,0.029,30,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010812,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010813,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010814,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010815,0.0027,0.51,0.0165,0.0255,30,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010816,0.0028,0.49,0.0181,0.026,26,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010817,0.0032,0.5,0.013,0.0313,31,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010818,0.0025,0.58,0.0098,0.0335,28,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010819,0.0027,0.58,0.007,0.0358,32,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010820,0.0028,0.64,0.0033,0.0401,25,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010821,0.003,0.59,0.0024,0.0413,22,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010822,0.0028,0.53,0.004,0.0387,20,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010823,0.003,0.52,0.0045,0.0393,24,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010824,0.0036,0.57,0.0021,0.0427,22,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010901,0.0033,0.61,0.0017,0.0448,24,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010902,0.0033,0.72,0.0019,0.0477,27,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010903,0.0035,0.58,0.0028,0.0409,27,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010904,0.0032,0.58,0.0021,0.0424,23,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010905,0.003,0.62,0.003,0.0406,25,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010906,0.0028,0.56,0.002,0.0406,22,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010907,0.003,0.53,0.0027,0.0388,23,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010908,0.0028,0.56,0.0024,0.04,23,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010909,0.003,0.7,0.002,0.0436,29,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010910,0.0029,0.69,0.0028,0.0414,29,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010911,0.003,0.69,0.004,0.0415,32,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010912,0.0029,0.76,0.0037,0.0422,40,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010913,0.0031,0.84,0.0035,0.0441,46,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010914,0.0029,0.79,0.003,0.0456,48,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010915,0.0031,0.8,0.0025,0.0445,48,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010916,0.0032,0.76,0.0028,0.0423,46,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010917,0.0029,0.75,0.0021,0.0419,43,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010918,0.0032,0.87,0.0017,0.0443,45,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010919,0.0032,0.89,0.0015,0.0447,49,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010920,0.0032,0.9,0.0018,0.0438,49,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010921,0.0032,0.87,0.0019,0.0446,46,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010922,0.0034,0.9,0.0019,0.0468,47,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010923,0.0034,0.93,0.0019,0.046,49,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024010924,0.0032,0.76,0.0016,0.0392,44,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011001,0.0029,0.66,0.002,0.0361,48,45,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011002,0.0028,0.78,0.0025,0.036,50,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011003,0.0028,0.75,0.0019,0.0349,52,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011004,0.0028,0.82,0.0017,0.0336,52,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011005,0.003,0.87,0.003,0.0362,57,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011006,0.0029,0.9,0.0029,0.0362,74,66,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011007,0.0029,0.93,0.0023,0.0372,80,67,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011008,0.0031,0.86,0.0026,0.0344,80,70,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011009,0.003,0.81,0.0051,0.0347,70,60,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011010,0.003,0.84,0.0066,0.034,65,59,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2024011011,0.0032,0.79,0.0111,0.0297,69,63,서울 종로구 종로35가길 19
